,Unnamed: 0,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations,location,likes,retweets,replies,quotes
721,186,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 40, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 88, 'end': 97, 'probability': 0.503, 'type': 'Organization', 'normalized_text': 'Boy Scouts'}], 'mentions': [{'start': 14, 'end': 23, 'username': '_grantli', 'id': '2189039083'}, {'start': 37, 'end': 45, 'username': 'NBCNews', 'id': '14173315'}]}",@PalutenaNair @_grantli @biggy_brent @NBCNews Girl scouts are doing fine. It's just the Boy Scouts that are going bankrupt because of their practice of turning a blind eye to sexual abuse turning into expensive lawsuits,1229644949366374400,103913423,{'place_id': '60e2c37980197297'},en,02/18/2020,1.2049954624045097e+18,1229750726206918657,"[{'type': 'replied_to', 'id': '1229736634976833537'}]",everyone,False,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065661450843123712', 'name': 'NBC News', 'description': 'NBC News'}}]",UMN,40,0,1,0
722,187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 108, 'end': 131, 'url': 'https://t.co/7zw03LWcCz', 'expanded_url': 'https://www.nytimes.com/2019/02/27/us/immigrant-children-sexual-abuse.html', 'display_url': 'nytimes.com/2019/02/27/us/…'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'EJacksion', 'id': '1383898747155849222'}, {'start': 11, 'end': 26, 'username': 'BurlisonTricia', 'id': '914003924025090048'}, {'start': 27, 'end': 34, 'username': 'DohoGg', 'id': '2378613905'}, {'start': 35, 'end': 51, 'username': 'chapman_painter', 'id': '770244463'}, {'start': 52, 'end': 61, 'username': 'glomad67', 'id': '114103841'}, {'start': 76, 'end': 90, 'username': 'SpeakerPelosi', 'id': '15764644'}, {'start': 91, 'end': 107, 'username': 'realDonaldTrump', 'id': '25073877'}]}",@EJacksion @BurlisonTricia @DohoGg @chapman_painter @glomad67 @JackGarcia66 @SpeakerPelosi @realDonaldTrump https://t.co/7zw03LWcCz,1223614899034652673,90560845,{'place_id': '8e9665cec9370f0f'},und,02/04/2020,8.327745400694743e+17,1224832657089015810,"[{'type': 'replied_to', 'id': '1224830928180142090'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '940705992290975744', 'name': 'Nancy Pelosi', 'description': 'US House of Representatives Minority Leader Nancy Pelosi (CA-12)'}}]",UMN,1,0,0,0
723,188,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,"{'annotations': [{'start': 5, 'end': 9, 'probability': 0.9985, 'type': 'Person', 'normalized_text': 'Obama'}, {'start': 82, 'end': 96, 'probability': 0.9933, 'type': 'Person', 'normalized_text': 'Jeffery Epstein'}, {'start': 229, 'end': 238, 'probability': 0.3667, 'type': 'Organization', 'normalized_text': 'Republican'}]}","Were Obama facing an impeachment trial, I'm pretty sure he wouldn't have selected Jeffery Epstein's lawyer to defend himself. Or a lawyer who was ousted from a University for ignoring sexual abuse allegations. And if he had, all Republican hair implants would have been on fire.",1219319086271946752,15146494,{'place_id': '8e9665cec9370f0f'},en,01/20/2020,,1219319086271946752,,everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}]",UMN,0,0,0,0
724,189,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter for iPhone,,"Someday, I’d love to see someone accused of sexual harassment or assault actually take accountability for it and enter a restorative justice process instead of deny it.",1471608359560302593,587888699,{'place_id': '60e2c37980197297'},en,12/16/2021,,1471608359560302593,,everyone,False,,,UMN,8,1,0,0
725,190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 34, 'end': 47, 'probability': 0.5088, 'type': 'Person', 'normalized_text': 'Principal Vang'}, {'start': 89, 'end': 117, 'probability': 0.2929, 'type': 'Organization', 'normalized_text': ""St. Paul's Highland Park High""}], 'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/QQHBnJoDJf', 'expanded_url': 'https://www.startribune.com/st-paul-highland-park-high-school-apology-sexual-harassment/600118216/', 'display_url': 'startribune.com/st-paul-highla…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1461423131466375171/6DEp17Fq?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1461423131466375171/6DEp17Fq?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': ""Principal at St. Paul's Highland Park High apologizes, vows action after student walkout"", 'description': ""Hundreds protested 'sexual assault culture' that included harassment and student assaults."", 'unwound_url': 'https://www.startribune.com/st-paul-highland-park-high-school-apology-sexual-harassment/600118216/'}], 'mentions': [{'start': 8, 'end': 22, 'username': 'StPaulCentral', 'id': '809218650'}, {'start': 23, 'end': 33, 'username': 'SPPS_News', 'id': '726033618'}]}","Note to @StPaulCentral @SPPS_News Principal Vang on how to handle a crisis

Principal at St. Paul's Highland Park High apologizes, vows action after student walkout https://t.co/QQHBnJoDJf",1461425565873975296,52761285,{'place_id': '8e9665cec9370f0f'},en,11/18/2021,,1461425565873975296,,everyone,False,,,UMN,0,0,0,0
726,191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/guJB5Z29A4', 'expanded_url': 'https://twitter.com/wordtoMae/status/1460382043594973184', 'display_url': 'twitter.com/wordtoMae/stat…'}]}","I remember I did this one time and got kicked out the bar by this hating Ass bouncer. Funny thing is , the girl didn’t say shìt to me about it … but he saw it and said I was there to “start trouble” but when a guy does it you don’t kick him out for borderline sexual harassment.. https://t.co/guJB5Z29A4",1460617351850770434,129711685,{'place_id': '8e9665cec9370f0f'},en,11/16/2021,,1460617351850770434,"[{'type': 'quoted', 'id': '1460382043594973184'}]",everyone,False,,,UMN,1,0,0,0
727,192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'DeniseKFleming', 'id': '42330644'}, {'start': 16, 'end': 31, 'username': 'TraceyBaptiste', 'id': '26814430'}, {'start': 32, 'end': 44, 'username': 'Bartography', 'id': '90697018'}]}","@DeniseKFleming @TraceyBaptiste @Bartography Whether a child *feels* safe is not really the issue. Adults understand that an LGBTQIA kid is not safe in a place governed by people capable of equating a “homosexual lifestyle” with “sexual abuse, sexual assault, rape, incest, sexual exploitation, sexual harassment.”",1440516719919783939,17464261,{'place_id': '60e2c37980197297'},en,09/23/2021,42330644.0,1441156162280300555,"[{'type': 'replied_to', 'id': '1441096569583915014'}]",everyone,False,,,UMN,9,0,0,0
728,193,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 231, 'quote_count': 1}",Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 14, 'username': 'PlumCreekFest', 'id': '804878448'}]}","@PlumCreekFest In any group of “thousands of children,” some number will be LGBTQIA. Feel any compulsion to apologize to them for bringing them onto a campus that groups “a homosexual lifestyle” with “sexual abuse, sexual assault, rape, incest, sexual exploitation, sexual harassment”?",1440847881443835905,17464261,{'place_id': '60e2c37980197297'},en,09/23/2021,804878448.0,1440994427762262019,"[{'type': 'replied_to', 'id': '1440847881443835905'}]",everyone,False,,,UMN,231,5,1,1
729,194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 16, 'end': 19, 'probability': 0.8322, 'type': 'Organization', 'normalized_text': 'mets'}]}",Kinda crazy the mets have had a sterner response to a player jeering fans with a thumbs down than sexual harassment,1432163452634779650,2314125349,{'place_id': '8e9665cec9370f0f'},en,08/30/2021,,1432163452634779650,,everyone,False,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10001466882', 'name': 'MLB Baseball', 'description': 'All the latest action from Major League Baseball.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029304618', 'name': 'MLB Baseball'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1356030923112763395', 'name': 'Nationals at Mets'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '769193663230468096', 'name': 'Baseball'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '769193634889474048', 'name': 'New York Mets'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '769193602169704448', 'name': 'MLB'}}]",UMN,1,0,0,0
730,195,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 29, 'quote_count': 0}",Twitter for Android,"{'annotations': [{'start': 7, 'end': 22, 'probability': 0.4946, 'type': 'Person', 'normalized_text': 'MNGOP Chairwoman'}], 'urls': [{'start': 283, 'end': 306, 'url': 'https://t.co/O59pOiNAId', 'expanded_url': 'https://twitter.com/rljourno/status/1430969151951097858', 'display_url': 'twitter.com/rljourno/statu…'}]}","Former MNGOP Chairwoman portrays herself as a victim.

I wonder how the victims of sexual harassment &amp; assault, countless ostracized activists, and former staffers who endured abuse and silencing under her tenure feel about this... not even two weeks ago we heard their stories. https://t.co/O59pOiNAId",1430976775518146568,930470485221142528,{'place_id': '8e9665cec9370f0f'},en,08/26/2021,,1430976775518146568,"[{'type': 'quoted', 'id': '1430969151951097858'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}]",UMN,29,3,4,0
731,196,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 36, 'end': 47, 'username': 'CharBriner', 'id': '35856308'}], 'urls': [{'start': 262, 'end': 285, 'url': 'https://t.co/5PO7KzIy1U', 'expanded_url': 'http://minnesotareformer.com/2021/08/12/i-stayed-silent-a-former-legislative-staffer-on-the-culture-of-sexual-harassment-column/', 'display_url': 'minnesotareformer.com/2021/08/12/i-s…', 'status': 200, 'unwound_url': 'https://minnesotareformer.com/2021/08/12/i-stayed-silent-a-former-legislative-staffer-on-the-culture-of-sexual-harassment-column/'}]}","Grateful for you, wise &amp; brave, @CharBriner. The cost of silence accumulates, for people &amp; institutions. The harassment you describe should’ve never been acceptable. It isn’t now. I remain committed to overdue change - so that it never happens again. 💙

https://t.co/5PO7KzIy1U",1426252048685801479,34512788,{'place_id': '60e2c37980197297'},en,08/13/2021,,1426252048685801479,,everyone,False,,,UMN,31,5,0,0
732,197,"{'retweet_count': 24, 'reply_count': 15, 'like_count': 117, 'quote_count': 2}",Twitter for iPhone,"{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/HBeAbnYTKS', 'expanded_url': 'https://minnesotareformer.com/2021/08/12/i-stayed-silent-a-former-legislative-staffer-on-the-culture-of-sexual-harassment-column/', 'display_url': 'minnesotareformer.com/2021/08/12/i-s…', 'status': 200, 'unwound_url': 'https://minnesotareformer.com/2021/08/12/i-stayed-silent-a-former-legislative-staffer-on-the-culture-of-sexual-harassment-column/'}]}","I spent a long time thinking about whether or not to share my story. I finally realized that if I really want  the Capitol culture to change I can’t just rely on young women at the start of their careers to come forward. I have to stand alongside them. 

https://t.co/HBeAbnYTKS",1425856609725698054,35856308,{'place_id': '60e2c37980197297'},en,08/12/2021,,1425856609725698054,,everyone,False,,,UMN,117,24,15,2
733,198,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'LoriRaizin', 'id': '727518094847959040'}, {'start': 12, 'end': 22, 'username': 'RabbiJill', 'id': '26306441'}]}","@LoriRaizin @RabbiJill This is not debatable. Sexual harassment is not about sex. It is about power exercised over another through sexual behaviors. It can be i  the eye of the beholder, but they are not in a position to refuse without jeopardizing themselves in sone manner.",1425132780329988103,3244341139,{'place_id': '8e9665cec9370f0f'},en,08/10/2021,7.27518094847959e+17,1425171256899428365,"[{'type': 'replied_to', 'id': '1425160875409694722'}]",everyone,False,,,UMN,2,0,1,0
734,199,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 12, 'username': 'Delafina777', 'id': '4385491'}]}","@Delafina777 You've got them backwards, I think. It's the funny trolls who fucked up on handling sexual harassment.",1424405230368657410,878720478,{'place_id': '60e2c37980197297'},en,08/08/2021,4385491.0,1424407045768421390,"[{'type': 'replied_to', 'id': '1424405230368657410'}]",everyone,False,,,UMN,5,0,1,0
735,200,"{'retweet_count': 6, 'reply_count': 3, 'like_count': 18, 'quote_count': 3}",Twitter for iPhone,"{'annotations': [{'start': 17, 'end': 19, 'probability': 0.607, 'type': 'Organization', 'normalized_text': 'GOP'}, {'start': 132, 'end': 141, 'probability': 0.5746, 'type': 'Organization', 'normalized_text': 'Senate DFL'}], 'hashtags': [{'start': 143, 'end': 149, 'tag': 'mnleg'}], 'urls': [{'start': 150, 'end': 173, 'url': 'https://t.co/lxeifY9NJC', 'expanded_url': 'https://twitter.com/rljourno/status/1423345361373077506/photo/1', 'display_url': 'pic.twitter.com/lxeifY9NJC'}]}",BREAKING: Senate GOP says it will begin the process of an independent investigation of sexual harassment claim handling roiling the Senate DFL #mnleg https://t.co/lxeifY9NJC,1423345361373077506,172788180,{'place_id': '8e9665cec9370f0f'},en,08/05/2021,,1423345361373077506,,everyone,False,{'media_keys': ['3_1423345354070765578']},"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]",UMN,18,6,3,3
